budget,revenue,runtime,release_year,release_month,release_dayofweek,release_quarter,is_weekend,is_blockbuster_season,is_franchise,cast_score,director_score,keyword_score,genre_score,production_company_score,country_score,collection_score,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western
16.785925074816024,15.41123263693038,115.0,2001,6,5,2,1,1,0,15.57412575952713,15.518447421914528,15.545128000355374,15.790258541139249,15.518447421914528,16.24116370077445,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.557448378884015,13.083231620294342,113.0,2001,6,4,2,0,1,0,15.518447421914527,15.518447421914528,15.63084305914007,15.728962744093693,15.681441047653179,16.009950157821255,15.518447421914528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.560442695023177,19.43120231335048,100.0,2001,6,4,2,0,1,1,15.864650680594107,15.518447421914528,15.701125124156514,16.222280177042435,16.60821415068447,16.129498853375082,15.518447421914528,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.46416937585933,15.90737474309945,233.0,2001,6,4,2,0,1,0,15.518447421914527,15.518447421914528,15.795013222814951,16.136666978892915,15.518447421914528,15.227520677745078,15.518447421914528,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14.731801689838349,15.319588176962746,139.0,2001,6,3,2,0,1,0,15.504050863293475,15.518447421914528,15.823036866589913,15.902845736849937,15.518447421914528,15.248122316089146,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.132998684833918,13.047167737030849,95.0,2001,6,4,2,0,1,0,15.518447421914527,15.518447421914528,15.679695876356686,16.26356601076106,14.409781110616077,15.597061388441443,15.518447421914528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.453096744006448,19.149600034602248,106.0,2001,6,4,2,0,1,1,15.772940062848962,15.889280962203044,16.024793094761755,15.936862941508476,16.620945206053662,16.14263240393167,15.518447421914528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.76142084987672,12.847242086997406,92.0,2001,6,5,2,1,1,0,15.51058975738588,15.518447421914528,14.430591373127953,16.194591762524734,15.518447421914528,16.25026116543859,15.518447421914528,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.249497794707484,14.212266517966517,158.0,2001,6,0,2,0,1,0,15.518447421914527,15.518447421914528,15.901100043670356,15.778407519211102,15.518447421914528,15.25022425317367,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.588099342704055,17.19588088778656,130.0,2001,6,2,2,0,1,0,15.836292734463123,15.518447421914528,16.058874012565017,15.805174094207132,16.652425967321534,16.23565593334228,15.518447421914528,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
16.380459992348886,16.64454601030164,99.0,2001,6,4,2,0,1,0,15.794937243018055,15.518447421914528,15.865701809996992,15.776786483611438,16.65994823487844,16.23975945878862,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18.420680753952364,19.279031098450407,146.0,2001,6,4,2,0,1,0,15.733876768381867,15.518447421914528,15.820054604354535,16.109475706889747,16.861353745174096,16.15442838097893,15.518447421914528,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16.118095750958314,17.89673256146788,90.0,2001,7,6,3,1,1,1,15.518447421914527,15.518447421914528,16.023513727928805,15.602520864640125,15.605245787972194,16.166449163618907,15.518447421914528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.73549149109167,18.259711565910393,106.0,2001,7,0,3,0,1,0,15.923025528083507,15.518447421914528,15.937459244724185,16.190368563173323,16.56123868088181,16.12281586553859,15.518447421914528,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
17.909855136853043,19.117259494933908,87.0,2001,7,2,3,0,1,1,15.686158776881653,15.518447421914528,16.23198592968183,16.227961359890912,16.35038247908426,16.26967955711205,15.518447421914528,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17.034386422832473,17.981211720308828,98.0,2001,7,4,3,0,1,0,15.671780514852433,15.518447421914528,15.996173282874,15.979371419530057,15.691955984215094,16.043088528183503,15.518447421914528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.132998684833918,17.52436639878715,80.0,2001,7,4,3,0,1,1,15.734066142176134,15.93898038696376,16.334068510786096,16.261859577134256,15.81184698896179,15.424097612844271,16.78004631706223,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.453096744006448,18.141959403951844,85.0,2001,7,2,3,0,1,1,15.518447421914527,15.518447421914528,15.663217022834905,16.21375271734859,15.518447421914528,15.70812078651993,15.518447421914528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.705882371415992,18.769775593427006,96.0,2001,7,4,3,0,1,1,15.498329023277805,15.518447421914528,15.61345975922692,15.914433672773445,16.103665003629196,16.28867585753296,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.424948670398354,15.51589660484633,95.0,2001,7,4,3,0,1,0,15.690221954367978,15.518447421914528,15.637505307872782,15.918074809565425,15.517456855937871,16.298970877183976,15.518447421914528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.98062420660253,18.74415044856128,102.0,2001,7,1,3,0,1,0,15.79908575303541,15.518447421914528,16.071583410145763,15.933780626114011,15.62388736381623,16.295735033083403,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.34811006187022,19.725713014670358,92.0,2001,7,2,3,0,1,1,15.707710660067562,15.518447421914528,15.949671288377344,16.271337058849987,16.849114639678476,16.305810816686193,15.518447421914528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14.914123179965662,14.946565835121753,107.0,2001,7,3,3,0,1,0,15.503004789994936,15.518447421914528,15.915270612900652,15.709241708484605,15.25620213283171,14.636347112102644,15.518447421914528,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15.607270193858982,15.112996109498159,95.0,2001,7,4,3,0,1,0,15.711979462844937,15.518447421914528,15.500127076819822,15.808387519931657,16.366252389867377,16.319826809300885,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15.76142084987672,15.990262393084793,111.0,2001,7,4,3,0,1,0,15.701416438078931,15.518447421914528,16.049033171646872,15.823479951327442,15.534514837968668,16.199247270937335,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.547398047840515,15.226253843448387,183.0,2001,7,1,3,0,1,0,15.573511166018529,15.518447421914528,15.518447421914528,15.836995679261975,15.518447421914528,15.220568317882034,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18.420680753952364,19.707739518680587,120.0,2001,7,2,3,0,1,0,15.713304679596572,15.518447421914528,15.994469492864106,16.305543656950647,16.369008963525186,16.31358130069918,15.518447421914528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.380459992348886,17.281246492014,137.0,2001,7,4,3,0,1,1,15.518447421914527,15.518447421914528,15.512299502100685,15.870731606526256,15.518447421914528,15.367901759952467,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.424948670398354,12.59543208416444,97.0,2001,7,4,3,0,1,0,15.498039809665801,15.518447421914528,15.518447421914528,15.948110398351698,15.518447421914528,16.327322831946066,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.648723960844016,19.162631931443073,101.0,2001,8,3,3,0,0,0,15.518447421914527,15.518447421914528,15.784822075222916,15.7889930317165,15.853021435123576,15.98928282933407,15.518447421914528,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.785925074816024,14.638995411651537,89.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.619132714508105,15.929275126923677,15.483277293653767,15.585995709228905,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.31532023940565,19.66577381095219,90.0,2001,8,4,3,0,0,1,15.776305570728372,16.038943088040355,16.17032775436497,16.061545059995545,16.26293888380822,16.205703215082206,15.518447421914528,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.663322759412655,17.370858648025116,104.0,2001,8,3,3,0,0,1,16.013097548497058,15.518447421914528,15.518447421914528,16.118938933895265,15.518447421914528,15.634158404517347,15.518447421914528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.312018149733785,16.75542923065891,103.0,2001,8,4,3,0,0,0,16.005238949387866,15.801126432330056,15.64898875775054,15.94967462595336,16.90607827299178,16.2497689676428,15.518447421914528,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.220976332738882,14.293147479365405,100.0,2001,8,4,3,0,0,0,15.664871433319092,15.518447421914528,15.720464153308399,15.745834716257637,15.828756818766285,16.338756998198793,15.518447421914528,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
17.216707972959764,19.476919821697035,111.0,2001,8,4,3,0,0,1,15.890865908106234,15.6531672676084,15.51075707806119,15.962851157341982,16.812236461008442,16.330639500108187,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.132998684833918,16.425353266100995,95.0,2001,8,4,3,0,0,0,15.754567109356213,16.068918518904898,15.688223818498285,16.346165180849297,16.545977141080364,16.343075390707348,15.518447421914528,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.785925074816024,13.86615519201719,95.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.34313544273542,15.987608232005332,15.468196815060859,16.343399319350635,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.213405921671733,16.454567959008102,185.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.64143027844036,15.994612361847462,15.518447421914528,15.518447421914528,15.518447421914528,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
17.341871111992198,16.79581909487112,104.0,2001,8,2,3,0,0,0,15.609326068558033,15.518447421914528,15.779083967625915,15.972993833379913,16.48481303795495,16.333684636498344,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.906553056777135,17.335621062419666,104.0,2001,8,2,3,0,0,1,16.013694265393863,15.518447421914528,15.822806481900571,16.364789086760155,15.695699418777288,16.335489849226363,15.518447421914528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.220976332738882,14.085016185168824,98.0,2001,8,3,3,0,0,0,15.518447421914527,15.518447421914528,15.873729751898708,15.177610796162005,15.71624574674173,16.339381410367192,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.147715103853763,16.455341374075996,98.0,2001,8,4,3,0,0,0,15.835578911138406,15.518447421914528,15.715809506686167,16.096188181415183,15.512519385937438,16.330643560657123,15.518447421914528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16.380459992348886,15.84899729329597,128.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.803642129526143,15.860154237027302,15.800043497650822,14.782988077008962,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.785925074816024,15.426389431714776,84.0,2001,8,4,3,0,0,0,15.61694728396142,15.518447421914528,15.724095323814659,16.35080205587275,16.654300143382844,16.104920464119193,15.518447421914528,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.785925074816024,14.047353757363812,105.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.599598324687772,15.947150057844166,15.518447421914528,14.814341289252699,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.785925074816024,15.336065452071233,103.0,2001,8,4,3,0,0,0,15.518447421914527,15.518447421914528,15.770409722079858,15.894574243772734,15.518447421914528,16.32764526713588,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.395727463314174,15.39877511705232,105.0,2001,8,2,3,0,0,0,15.518447421914527,15.518447421914528,15.844957938280583,15.95333782076155,15.918279524790872,14.833149563896715,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.997832948091215,17.242614676657958,114.0,2001,8,3,3,0,0,0,15.517827232161334,15.518447421914528,15.807604580501486,15.890467965988734,15.585484591239917,16.03656779007829,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.380459992348886,16.589186439032684,95.0,2001,8,4,3,0,0,0,15.753314958531439,15.518447421914528,15.854808709326528,15.88559785173625,15.724549831640761,16.327352861007853,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
16.380459992348886,13.209509411993883,122.0,2001,9,0,3,0,0,0,15.518447421914527,15.518447421914528,15.670415737509849,15.842419941480655,15.518447421914528,15.754721701404666,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.858561843342684,16.77738331344192,105.0,2001,9,1,3,0,0,0,15.698004247811152,15.518447421914528,15.577731799648078,15.808371889249777,16.420671525920444,16.32834842594331,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15.64006001130563,15.727525411481972,131.0,2001,9,2,3,0,0,0,15.477831283112383,14.842737318174558,15.812592052619587,15.865930963734986,15.372841184388916,15.329393528522777,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.380459992348886,16.598736194611714,93.0,2001,9,3,3,0,0,0,16.003394418675235,15.518447421914528,15.543236385628479,15.928878516880983,15.474440763569703,15.709074214530872,15.518447421914528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.648723960844016,15.273926025870336,84.0,2001,9,3,3,0,0,0,15.786203607751027,15.518447421914528,15.861274481456732,15.813782120927193,16.02882697145309,16.33004931566868,15.518447421914528,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.52356082573315,13.191253043565794,111.0,2001,9,3,3,0,0,0,15.518447421914527,15.518447421914528,15.815979710525664,15.809360152180599,15.518447421914528,16.204921466336394,15.518447421914528,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
13.45883704259595,14.32665193187594,97.0,2001,9,4,3,0,0,0,15.617969346891396,15.518447421914528,15.566694373437258,15.785093856714614,15.518447421914528,16.31427894137582,15.518447421914528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.380459992348886,9.829141090407472,114.0,2001,9,4,3,0,0,0,15.518447421914528,15.518447421914528,15.518447421914528,15.18886943753175,15.518447421914528,15.400665881046264,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.623799493077952,6.5722825426940075,100.0,2001,9,4,3,0,0,0,15.591671994316247,15.518447421914528,15.58745428566414,16.005107530757275,15.518447421914528,16.175038976227377,15.518447421914528,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.50439003707821,17.11333862539576,104.0,2001,9,4,3,0,0,0,15.828239621508114,15.518447421914528,16.08933857719,16.353854169375158,16.69269380757308,16.09869077499171,15.518447421914528,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.906553056777135,15.615187269618811,104.0,2001,9,4,3,0,0,1,15.634458317704176,15.518447421914528,16.273190113537915,16.026878624553195,15.518447421914528,16.273644875486745,15.518447421914528,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
15.894952224644102,13.811683243129886,155.0,2001,9,4,3,0,0,0,16.08334234890179,15.518447421914528,15.814520846603731,15.94168953067881,15.481675212670023,15.411383532047733,15.518447421914528,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
16.380459992348886,16.924189792191974,90.0,2001,9,4,3,0,0,1,15.761925583434078,15.518447421914528,15.79893818019626,15.984967054471792,15.533193590350997,16.271206143613156,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.122365377402328,13.815511557963774,83.0,2001,9,6,3,1,0,0,15.518447421914527,15.518447421914528,15.887787080857622,15.121823579731036,15.518447421914528,15.484105292442637,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.249497794707484,15.241140048768548,106.0,2001,9,6,3,1,0,0,15.518447421914527,15.518447421914528,15.787067901359503,15.991039343605856,15.455527953490645,15.663035261555418,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.380459992348886,10.867863438213538,135.0,2001,9,6,3,1,0,0,15.572001089422503,15.518447421914528,15.400064907930599,15.826540049320712,15.518447421914528,15.43775546648489,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.72753358339242,9.21064032698518,91.0,2001,9,0,3,0,0,0,15.604678440706657,15.518447421914528,15.641920616407342,15.809018717458946,15.489749408104533,16.160179907541217,15.518447421914528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.596659732783579,11.872786328473373,90.0,2001,9,2,3,0,0,1,15.518447421914527,15.518447421914528,15.814035447634417,16.041239183783137,15.503668778736003,16.247648856230626,15.518447421914528,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15.607270193858982,14.285514812209815,96.0,2001,9,2,3,0,0,0,15.835036631091246,15.518447421914528,15.681903859871934,15.784444634652882,15.496808881197104,16.03106561104421,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.012735246411598,12.441148720271016,92.0,2001,9,2,3,0,0,0,15.615687176402922,15.518447421914528,15.471563539924531,16.02865897167132,15.570318761026506,16.08978255772369,15.518447421914528,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.648723960844016,16.759949589762293,175.0,2001,9,3,3,0,0,0,15.518238341328383,15.518447421914528,15.818045054636421,16.24674909128443,15.315448069298997,15.27537188232372,15.518447421914528,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
16.380459992348886,11.164360403994875,113.0,2001,9,3,3,0,0,0,15.518447421914527,15.518447421914528,14.395405833436161,15.662814480718534,15.518447421914528,16.210763413657027,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15.687312888712007,14.51184864217196,106.0,2001,9,3,3,0,0,0,15.521687966040147,15.518447421914528,15.518447421914528,15.860429907015867,15.488042536976137,16.192479344781443,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.424948670398354,13.340040816710905,108.0,2001,9,3,3,0,0,0,15.785684997170094,15.696903924767552,15.663925158474463,15.5792299130706,15.50331451552978,16.186412085927255,15.518447421914528,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
17.216707972959764,16.977587857166185,107.0,2001,9,4,3,0,0,1,15.823047407386959,15.518447421914528,16.204604644701547,15.631102311749922,16.781437650419576,16.17617334035453,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.663322759412655,16.398811112833148,98.0,2001,9,1,3,0,0,0,15.737462251742238,15.518447421914528,15.808118633887798,16.013168838591426,15.878915260094201,14.88505318517508,15.518447421914528,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
17.182806422433504,14.404487070272689,98.0,2001,9,2,3,0,0,0,15.518447421914527,15.518447421914528,15.211512499056404,15.082785978382281,14.338064617269485,14.908341768677513,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.785925074816024,16.02765965300624,101.0,2001,9,4,3,0,0,0,15.518447421914527,15.518447421914528,15.5283682038496,15.880202549889098,15.518447421914528,15.219711139358859,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.906553056777135,15.477857189284885,104.0,2001,9,4,3,0,0,0,15.518447421914527,15.518447421914528,15.514949933159276,15.836211195833435,16.670269808043212,16.17904579381981,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.6931471805599453,6.018593214496234,124.0,2001,9,3,3,0,0,0,15.502712704569559,15.518447421914528,14.325165715404832,15.848327887406231,15.518447421914528,15.173214035506081,15.518447421914528,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17.72753358339242,18.420881653768635,113.0,2001,9,4,3,0,0,0,15.8054707557347,15.518447421914528,15.685130929956632,15.729757361690284,16.232435859531122,16.176541548803613,15.518447421914528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.249497794707484,17.001275497807864,101.0,2001,9,4,3,0,0,0,15.839331519302544,15.518447421914528,15.618789291866829,15.081600925255895,16.423838952595087,16.18452852426612,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.147715103853763,17.922787501952875,89.0,2001,9,4,3,0,0,1,15.914884738514093,15.518447421914528,15.51823372137013,15.832112687353082,16.74037498150517,16.187424790129747,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.380459992348886,4.844187086458591,108.0,2001,10,2,4,0,0,0,15.695107497793074,15.518447421914528,15.888580039324872,15.089599569308195,15.473871595735808,15.190302636636364,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.147715103853763,18.16599885929209,90.0,2001,10,4,4,0,0,0,15.856394447762465,15.518447421914528,15.712022608095872,15.962966429585315,15.85084409219442,16.06168924927897,15.518447421914528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.951004817371683,17.416728578392956,97.0,2001,10,4,4,0,0,1,15.922662572982922,15.518447421914528,15.828248716623131,15.68271798936344,16.13286192900305,16.200502032316315,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17.034386422832473,16.740533577174347,86.0,2001,10,4,4,0,0,0,15.713842771948809,15.518447421914528,15.650852449902231,16.07194872320654,15.602731709970431,16.204769493881496,15.518447421914528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.622173069956816,18.468518082899415,122.0,2001,10,4,4,0,0,1,15.700427858010897,15.69143129266304,16.195001646942615,15.917878253707475,16.514254763917002,16.20664279487203,15.518447421914528,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.860033043306743,18.084386005577407,110.0,2001,10,4,4,0,0,0,16.07606357693175,15.518447421914528,15.654456826603516,15.740046006388027,16.58974487900501,16.214523893436585,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.038654909278163,15.72903357453453,146.0,2001,10,5,4,1,0,0,15.518447421914527,15.518447421914528,15.569412425705753,15.682992887430675,15.639492782160714,15.314244871126206,15.518447421914528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.380459992348886,9.694924684536947,116.0,2001,10,5,4,1,0,1,15.518447421914527,15.518447421914528,15.861002748486099,15.906954619604889,15.561058609212864,15.32516036332116,15.518447421914528,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
16.380459992348886,11.517126627714777,111.0,2001,10,3,4,0,0,0,15.678543242055657,15.518447421914528,14.148430130279118,15.748192749436011,15.518447421914528,16.221016470214852,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.132998684833918,18.029590382341286,123.0,2001,10,4,4,0,0,0,16.088269856140286,15.518447421914528,15.728002991152854,15.838972386197467,16.142541955579823,16.118967295500507,15.518447421914528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.473738825043979,13.296326768510538,109.0,2001,10,4,4,0,0,0,15.749882043297735,15.518447421914528,15.8371274722408,15.889529530751327,15.59481140309122,16.144494437984665,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.648723960844016,12.70409566457456,116.0,2001,10,4,4,0,0,0,15.518447421914527,15.518447421914528,14.093611307309027,15.042561000171741,15.499929052539217,14.762572393672485,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.52356082573315,10.043292972227004,99.0,2001,10,6,4,1,0,0,15.486138769755978,15.518447421914528,15.851544324800884,15.888751041073157,15.518447421914528,16.075205743417406,15.518447421914528,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
18.09217669086922,17.134872526015407,131.0,2001,10,4,4,0,0,0,15.936987280199363,15.200441068649589,15.804991829014087,15.855383857321911,16.989833306803618,16.179928356755727,15.518447421914528,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.380459992348886,13.377654997274206,106.0,2001,10,4,4,0,0,0,15.669025888658602,15.518447421914528,15.450188791593302,15.02166290520083,15.467870233012434,16.183187551872653,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.508658238524095,14.971410455829956,101.0,2001,10,4,4,0,0,0,15.625950240240257,15.518447421914528,15.593330659490405,15.934893043912485,15.557939906531734,16.173644924135925,15.518447421914528,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17.6867115897055,17.390661274761072,132.0,2001,10,4,4,0,0,0,15.919292623883276,15.518447421914528,15.756071290585687,15.868127716216415,16.5978638485076,16.16956955305692,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.705882371415992,16.989547665404267,125.0,2001,10,3,4,0,0,0,15.6885440385023,15.518447421914528,16.22175246877633,15.024319354068005,16.595275933903032,16.17369486292754,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.201805169084134,8.81269461292015,101.0,2001,10,4,4,0,0,0,15.68836943188005,15.71758475054645,15.789425996814519,15.706869544373609,14.341385739919644,15.518447421914528,15.518447421914528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.811242881518265,16.755662571737854,116.0,2001,10,4,4,0,0,0,15.808419056198321,15.518447421914528,16.22858404753125,15.687240632813687,15.849908263123488,16.111798427433275,15.518447421914528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.6867115897055,17.73381660369087,120.0,2001,10,4,4,0,0,0,15.905246199981374,15.518447421914528,15.794962416586964,15.920428453112997,16.784828045595244,16.082971769876547,15.518447421914528,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
18.132998684833918,17.81003480332037,89.0,2001,10,6,4,1,0,0,15.870716807352384,15.518447421914528,15.617412269629025,15.803663346791105,17.06142999038933,16.18358764637922,15.518447421914528,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.54336345172214,16.1540766025161,94.0,2001,10,2,4,0,0,0,15.593208928679303,15.928897784345978,15.725256799598991,15.865433564477703,15.867570360144999,15.111753216349587,15.518447421914528,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
